date,decision,reason,spx_entry,vix_entry,expiry,dte,short_strike,long_strike,entry_credit,contracts,estimated_margin,exit_time,exit_price,exit_reason,pnl_per_contract,total_pnl,win_loss,runtime_sec
2024-01-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-08,SKIP,no credit-qualified spread candidate,4706.94,13.77,,,,,,0,,,,,,,,10.178
2024-01-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-10,SKIP,no credit-qualified spread candidate,4768.82,12.72,,,,,,0,,,,,,,,8.177
2024-01-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-12,SKIP,no credit-qualified spread candidate,4800.94,12.62,,,,,,0,,,,,,,,8.55
2024-01-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-15,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.642
2024-01-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-17,SKIP,no credit-qualified spread candidate,4727.89,15.33,,,,,,0,,,,,,,,9.57
2024-01-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-19,SKIP,no credit-qualified spread candidate,4787.18,13.96,,,,,,0,,,,,,,,13.226
2024-01-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-22,SKIP,no credit-qualified spread candidate,4860.45,13.59,,,,,,0,,,,,,,,20.507
2024-01-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-24,SKIP,no credit-qualified spread candidate,4889.85,12.48,,,,,,0,,,,,,,,10.253
2024-01-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-26,SKIP,no credit-qualified spread candidate,4894.53,13.59,,,,,,0,,,,,,,,9.786
2024-01-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-29,ENTER,enter (normal),4894.71,13.81,2024-01-31,2.0,4805.0,4780.0,1.08,10,23920.0,2024-01-29 14:36:00 EST,0.54,profit_target,54.0,540.0,Win,12.345
2024-01-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-01-31,ENTER,enter (normal),4896.38,13.52,2024-02-02,2.0,4805.0,4780.0,1.52,10,23480.0,2024-01-31 15:03:00 EST,3.12,stop_loss,-160.0,-1600.0,Loss,13.367
2024-02-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-02,SKIP,no credit-qualified spread candidate,4918.0,14.05,,,,,,0,,,,,,,,9.471
2024-02-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-05,SKIP,no credit-qualified spread candidate,4947.75,14.07,,,,,,0,,,,,,,,10.299
2024-02-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-07,SKIP,no credit-qualified spread candidate,4971.08,13.01,,,,,,0,,,,,,,,12.678
2024-02-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-09,SKIP,no credit-qualified spread candidate,5006.13,12.79,,,,,,0,,,,,,,,11.893
2024-02-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-12,SKIP,no credit-qualified spread candidate,5026.94,13.46,,,,,,0,,,,,,,,11.301
2024-02-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-14,ENTER,enter (normal),4979.38,14.58,2024-02-16,2.0,4885.0,4860.0,1.0,10,24000.0,2024-02-14 10:25:00 EST,0.5,profit_target,50.0,500.0,Win,10.604
2024-02-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-16,SKIP,no credit-qualified spread candidate,5018.24,14.35,,,,,,0,,,,,,,,18.854
2024-02-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-19,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.637
2024-02-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-21,SKIP,macro event filter: FOMC,,,,,,,,0,,,,,,,,0.0
2024-02-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-23,SKIP,no credit-qualified spread candidate,5110.42,14.21,,,,,,0,,,,,,,,10.264
2024-02-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-26,SKIP,no credit-qualified spread candidate,5091.47,13.96,,,,,,0,,,,,,,,10.471
2024-02-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-02-28,SKIP,no credit-qualified spread candidate,5065.14,13.62,,,,,,0,,,,,,,,10.859
2024-02-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-01,SKIP,no credit-qualified spread candidate,5099.25,13.27,,,,,,0,,,,,,,,9.649
2024-03-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-04,SKIP,no credit-qualified spread candidate,5131.71,13.46,,,,,,0,,,,,,,,15.126
2024-03-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-06,ENTER,enter (normal),5109.42,14.06,2024-03-08,2.0,5015.0,4990.0,1.1,10,23900.0,2024-03-06 13:23:00 EST,0.55,profit_target,55.0,550.0,Win,30.164
2024-03-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-08,SKIP,no credit-qualified spread candidate,5172.0,14.02,,,,,,0,,,,,,,,10.075
2024-03-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-11,ENTER,enter (normal),5111.4,15.69,2024-03-13,2.0,5015.0,4990.0,1.8,10,23200.0,2024-03-11 16:00:00 EDT,0.0,expiry,180.0,1800.0,Win,22.118
2024-03-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-13,SKIP,no credit-qualified spread candidate,5167.91,13.87,,,,,,0,,,,,,,,8.393
2024-03-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-15,SKIP,no credit-qualified spread candidate,5119.05,14.77,,,,,,0,,,,,,,,9.671
2024-03-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-18,ENTER,enter (normal),5165.83,14.47,2024-03-20,2.0,5070.0,5045.0,1.7,10,23300.0,2024-03-18 16:00:00 EDT,0.0,expiry,170.0,1700.0,Win,27.394
2024-03-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-20,ENTER,enter (normal),5173.7,14.09,2024-03-22,2.0,5080.0,5055.0,1.65,10,23350.0,2024-03-20 14:07:00 EDT,0.82,profit_target,83.0,830.0,Win,15.11
2024-03-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-22,SKIP,no credit-qualified spread candidate,5237.91,12.88,,,,,,0,,,,,,,,9.716
2024-03-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-25,SKIP,no credit-qualified spread candidate,5217.75,13.41,,,,,,0,,,,,,,,9.252
2024-03-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-27,SKIP,no credit-qualified spread candidate,5232.71,13.02,,,,,,0,,,,,,,,11.037
2024-03-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-29,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.635
2024-03-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-03-31,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-01,SKIP,no credit-qualified spread candidate,5262.12,13.65,,,,,,0,,,,,,,,9.753
2024-04-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-03,ENTER,enter (normal),5203.06,15.08,2024-04-05,2.0,5105.0,5080.0,1.12,10,23880.0,2024-04-03 10:16:00 EDT,0.56,profit_target,56.0,560.0,Win,19.758
2024-04-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-05,SKIP,no credit-qualified spread candidate,5171.6,16.25,,,,,,0,,,,,,,,9.046
2024-04-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-08,ENTER,enter (normal),5204.82,16.08,2024-04-10,2.0,5110.0,5085.0,2.1,10,22900.0,2024-04-08 15:34:00 EDT,1.05,profit_target,105.0,1050.0,Win,20.294
2024-04-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-10,SKIP,macro event filter: FOMC,,,,,,,,0,,,,,,,,0.0
2024-04-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-12,SKIP,no credit-qualified spread candidate,5169.58,16.69,,,,,,0,,,,,,,,11.32
2024-04-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-15,ENTER,enter (normal),5166.95,16.37,2024-04-17,2.0,5070.0,5045.0,1.62,10,23380.0,2024-04-15 10:12:00 EDT,3.65,stop_loss,-203.0,-2030.0,Loss,16.486
2024-04-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-17,ENTER,enter (normal),5075.82,17.7,2024-04-19,2.0,4980.0,4955.0,1.95,10,23050.0,2024-04-17 10:54:00 EDT,3.9,stop_loss,-195.0,-1950.0,Loss,24.481
2024-04-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-19,SKIP,no credit-qualified spread candidate,5015.08,18.22,,,,,,0,,,,,,,,14.423
2024-04-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-22,ENTER,enter (normal),4987.45,18.15,2024-04-24,2.0,4895.0,4870.0,1.8,10,23200.0,2024-04-22 13:00:00 EDT,0.9,profit_target,90.0,900.0,Win,13.16
2024-04-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-24,ENTER,enter (normal),5085.98,15.71,2024-04-26,2.0,4990.0,4965.0,1.65,10,23350.0,2024-04-24 10:01:00 EDT,3.67,stop_loss,-202.0,-2020.0,Loss,12.967
2024-04-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-26,SKIP,no credit-qualified spread candidate,5085.21,15.41,,,,,,0,,,,,,,,9.436
2024-04-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-04-29,ENTER,enter (normal),5107.2,15.23,2024-05-01,2.0,5015.0,4990.0,1.85,10,23150.0,2024-04-29 16:00:00 EDT,0.0,expiry,185.0,1850.0,Win,18.68
2024-04-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-01,ENTER,enter (normal),5025.02,15.98,2024-05-03,2.0,4920.0,4895.0,2.1,10,22900.0,2024-05-01 14:39:00 EDT,1.05,profit_target,105.0,1050.0,Win,19.082
2024-05-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-03,SKIP,no credit-qualified spread candidate,5126.42,13.83,,,,,,0,,,,,,,,12.672
2024-05-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-06,SKIP,no credit-qualified spread candidate,5157.33,13.66,,,,,,0,,,,,,,,10.272
2024-05-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-08,SKIP,no credit-qualified spread candidate,5173.46,13.36,,,,,,0,,,,,,,,34.727
2024-05-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-10,SKIP,no credit-qualified spread candidate,5235.51,12.83,,,,,,0,,,,,,,,17.345
2024-05-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-13,ENTER,enter (normal),5227.3,13.4,2024-05-15,2.0,5130.0,5105.0,1.55,10,23450.0,2024-05-13 16:00:00 EDT,0.0,expiry,155.0,1550.0,Win,16.726
2024-05-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-15,SKIP,no credit-qualified spread candidate,5274.08,13.08,,,,,,0,,,,,,,,11.725
2024-05-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-17,SKIP,no credit-qualified spread candidate,5296.91,12.45,,,,,,0,,,,,,,,9.443
2024-05-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-20,SKIP,no credit-qualified spread candidate,5311.86,12.22,,,,,,0,,,,,,,,17.44
2024-05-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-22,SKIP,macro event filter: FOMC,,,,,,,,0,,,,,,,,0.0
2024-05-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-24,SKIP,no credit-qualified spread candidate,5288.04,12.5,,,,,,0,,,,,,,,10.101
2024-05-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-27,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.636
2024-05-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-29,SKIP,no credit-qualified spread candidate,5263.86,14.2,,,,,,0,,,,,,,,15.466
2024-05-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-05-31,SKIP,no credit-qualified spread candidate,5254.45,13.5,,,,,,0,,,,,,,,11.311
2024-06-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-03,SKIP,no credit-qualified spread candidate,5299.55,13.07,,,,,,0,,,,,,,,11.801
2024-06-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-05,ENTER,enter (normal),5310.94,13.03,2024-06-07,2.0,5215.0,5190.0,1.32,10,23680.0,2024-06-05 11:17:00 EDT,0.66,profit_target,66.0,660.0,Win,11.374
2024-06-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-07,SKIP,no credit-qualified spread candidate,5343.7,12.55,,,,,,0,,,,,,,,13.693
2024-06-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-10,ENTER,enter (normal),5334.18,13.21,2024-06-12,2.0,5235.0,5210.0,1.8,10,23200.0,2024-06-10 11:26:00 EDT,0.9,profit_target,90.0,900.0,Win,12.916
2024-06-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-12,ENTER,enter (normal),5433.6,12.29,2024-06-14,2.0,5335.0,5310.0,1.25,10,23750.0,2024-06-12 15:02:00 EDT,0.62,profit_target,63.0,630.0,Win,17.134
2024-06-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-14,SKIP,no credit-qualified spread candidate,5419.11,12.49,,,,,,0,,,,,,,,12.933
2024-06-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-17,SKIP,no credit-qualified spread candidate,5426.73,13.2,,,,,,0,,,,,,,,25.118
2024-06-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-19,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.638
2024-06-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-21,SKIP,no credit-qualified spread candidate,5460.27,13.64,,,,,,0,,,,,,,,10.777
2024-06-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-24,SKIP,no credit-qualified spread candidate,5459.74,13.79,,,,,,0,,,,,,,,13.964
2024-06-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-26,SKIP,no credit-qualified spread candidate,5457.25,12.98,,,,,,0,,,,,,,,11.323
2024-06-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-28,SKIP,no credit-qualified spread candidate,5499.85,12.32,,,,,,0,,,,,,,,8.802
2024-06-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-06-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-01,SKIP,no credit-qualified spread candidate,5470.11,12.92,,,,,,0,,,,,,,,12.961
2024-07-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-03,SKIP,macro event filter: FOMC,,,,,,,,0,,,,,,,,0.0
2024-07-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-05,SKIP,no credit-qualified spread candidate,5542.31,12.25,,,,,,0,,,,,,,,11.888
2024-07-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-08,SKIP,no credit-qualified spread candidate,5578.14,12.56,,,,,,0,,,,,,,,10.761
2024-07-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-10,SKIP,no credit-qualified spread candidate,5589.67,12.5,,,,,,0,,,,,,,,10.818
2024-07-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-12,SKIP,no credit-qualified spread candidate,5594.9,12.39,,,,,,0,,,,,,,,9.406
2024-07-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-15,SKIP,no credit-qualified spread candidate,5638.03,12.88,,,,,,0,,,,,,,,10.6
2024-07-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-17,SKIP,no credit-qualified spread candidate,5611.69,13.87,,,,,,0,,,,,,,,12.71
2024-07-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-19,SKIP,no credit-qualified spread candidate,5547.53,16.11,,,,,,0,,,,,,,,10.935
2024-07-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-22,ENTER,enter (normal),5553.72,15.6,2024-07-24,2.0,5450.0,5425.0,1.1,10,23900.0,2024-07-22 13:33:00 EDT,0.55,profit_target,55.0,550.0,Win,12.658
2024-07-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-24,ENTER,enter (normal),5496.01,15.88,2024-07-26,2.0,5395.0,5370.0,1.18,10,23820.0,2024-07-24 11:05:00 EDT,2.4,stop_loss,-122.0,-1220.0,Loss,22.207
2024-07-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-26,SKIP,no credit-qualified spread candidate,5447.32,17.29,,,,,,0,,,,,,,,14.472
2024-07-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-29,ENTER,enter (normal),5477.32,16.85,2024-07-31,2.0,5360.0,5335.0,1.95,10,23050.0,2024-07-29 16:00:00 EDT,0.0,expiry,195.0,1950.0,Win,21.397
2024-07-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-07-31,ENTER,enter (normal),5494.71,16.49,2024-08-02,2.0,5365.0,5340.0,2.1,10,22900.0,2024-07-31 10:31:00 EDT,1.05,profit_target,105.0,1050.0,Win,15.808
2024-08-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-02,SKIP,no credit-qualified spread candidate,5376.42,20.71,,,,,,0,,,,,,,,10.877
2024-08-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-05,SKIP,VIX above maximum (46.59 > 30),5153.58,46.59,,,,,,0,,,,,,,,0.638
2024-08-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-07,ENTER,enter (elevated),5314.41,22.41,2024-08-09,2.0,5165.0,5140.0,2.0,10,23000.0,2024-08-07 12:53:00 EDT,4.0,stop_loss,-200.0,-2000.0,Loss,13.389
2024-08-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-09,SKIP,no credit-qualified spread candidate,5307.74,24.09,,,,,,0,,,,,,,,12.139
2024-08-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-12,ENTER,enter (elevated),5336.0,20.77,2024-08-14,2.0,5195.0,5170.0,2.05,10,22950.0,2024-08-12 11:13:00 EDT,1.02,profit_target,103.0,1030.0,Win,13.785
2024-08-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-14,ENTER,enter (normal),5429.82,17.58,2024-08-16,2.0,5310.0,5285.0,2.05,10,22950.0,2024-08-14 11:29:00 EDT,1.02,profit_target,103.0,1030.0,Win,11.799
2024-08-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-16,SKIP,no credit-qualified spread candidate,5531.64,15.47,,,,,,0,,,,,,,,9.881
2024-08-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-19,SKIP,no credit-qualified spread candidate,5563.57,15.42,,,,,,0,,,,,,,,9.346
2024-08-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-21,SKIP,macro event filter: FOMC,,,,,,,,0,,,,,,,,0.0
2024-08-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-23,SKIP,no credit-qualified spread candidate,5604.95,16.99,,,,,,0,,,,,,,,13.777
2024-08-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-26,SKIP,no credit-qualified spread candidate,5645.0,15.98,,,,,,0,,,,,,,,10.508
2024-08-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-28,ENTER,enter (normal),5619.54,15.67,2024-08-30,2.0,5515.0,5490.0,1.45,10,23550.0,2024-08-28 11:13:00 EDT,3.1,stop_loss,-165.0,-1650.0,Loss,12.465
2024-08-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-08-30,SKIP,no credit-qualified spread candidate,5626.64,15.07,,,,,,0,,,,,,,,10.325
2024-08-31,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-02,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.643
2024-09-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-04,ENTER,enter (elevated),5524.0,21.44,2024-09-06,2.0,5385.0,5360.0,1.7,10,23300.0,2024-09-04 10:56:00 EDT,0.85,profit_target,85.0,850.0,Win,17.249
2024-09-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-06,SKIP,no credit-qualified spread candidate,5506.77,19.4,,,,,,0,,,,,,,,11.514
2024-09-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-09,ENTER,enter (elevated),5452.66,20.8,2024-09-11,2.0,5315.0,5290.0,1.7,10,23300.0,2024-09-09 12:20:00 EDT,0.85,profit_target,85.0,850.0,Win,18.021
2024-09-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-11,ENTER,enter (normal),5469.58,19.28,2024-09-13,2.0,5350.0,5325.0,2.1,10,22900.0,2024-09-11 10:16:00 EDT,4.45,stop_loss,-235.0,-2350.0,Loss,15.94
2024-09-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-13,SKIP,no credit-qualified spread candidate,5614.73,16.89,,,,,,0,,,,,,,,13.733
2024-09-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-16,ENTER,enter (normal),5615.4,17.46,2024-09-18,2.0,5500.0,5475.0,2.1,10,22900.0,2024-09-16 15:41:00 EDT,1.05,profit_target,105.0,1050.0,Win,12.198
2024-09-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-18,ENTER,enter (normal),5637.27,18.43,2024-09-20,2.0,5500.0,5475.0,1.95,10,23050.0,2024-09-18 14:01:00 EDT,0.97,profit_target,98.0,980.0,Win,11.714
2024-09-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-20,SKIP,no credit-qualified spread candidate,5701.81,16.15,,,,,,0,,,,,,,,34.048
2024-09-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-23,SKIP,no credit-qualified spread candidate,5712.31,16.18,,,,,,0,,,,,,,,13.365
2024-09-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-25,SKIP,no credit-qualified spread candidate,5735.91,15.38,,,,,,0,,,,,,,,14.846
2024-09-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-27,SKIP,no credit-qualified spread candidate,5750.62,15.43,,,,,,0,,,,,,,,9.612
2024-09-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-09-30,ENTER,enter (normal),5731.76,17.13,2024-10-02,2.0,5625.0,5600.0,1.38,10,23620.0,2024-09-30 15:39:00 EDT,0.69,profit_target,69.0,690.0,Win,28.561
2024-10-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-10-02,ENTER,enter (elevated),5674.18,20.29,2024-10-04,2.0,5530.0,5505.0,1.95,10,23050.0,2024-10-02 10:19:00 EDT,0.97,profit_target,98.0,980.0,Win,13.657
2024-10-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2024-10-04,SKIP,no credit-qualified spread candidate,5739.28,19.33,,,,,,0,,,,,,,,13.153
